id_associado;nome;sobrenome;idade;email;sit_associado;sit_inadimplente;data_primeira_compra;data_ultima_compra;qt_meses_compras;data_encerramento_conta;dia_ult_compra;mes_ult_compra;vlr_total_compras;qtd_compras;vlr_medio_compras;qtd_dias_atraso_pgto
7457;Eloah;Martins;41;eloah.martins@terra.com.br;Sim;Não;2021-09-11;2022-12-20;15;"";2;0;30707,13;108;284,33;0
7458;Srta.;Helena;39;srta..helena@hotmail.com;Sim;Não;2021-01-04;2022-11-27;23;"";25;0;37626,18;138;272,65;0
7459;Lucas;Gabriel;74;lucas.gabriel@terra.com.br;Sim;Não;2020-05-25;2022-12-19;31;"";3;0;58300,14;209;278,95;0
7460;Amanda;Rocha;56;amanda.rocha@gmail.com;Sim;Não;2021-12-18;2022-12-21;12;"";1;0;22803,30;75;304,04;0
7461;Letícia;Peixoto;33;letícia.peixoto@uol.com.br;Sim;Não;2018-03-04;2022-12-20;58;"";2;0;111000,00;387;286,82;0
7462;Guilherme;Freitas;39;guilherme.freitas@yahoo.com.br;Sim;Não;2019-10-20;2022-12-20;38;"";2;0;67702,42;239;283,27;0
7463;João;Vitor;22;joão.vitor@gmail.com;Sim;Sim;2019-08-03;2022-12-17;41;"";5;0;32686,05;206;158,67;42
7464;Brenda;Fernandes;45;brenda.fernandes@terra.com.br;Sim;Não;2021-12-22;2022-12-20;12;"";2;0;21017,47;73;287,91;0
7465;Arthur;Jesus;47;arthur.jesus@uol.com.br;Sim;Não;2020-01-11;2022-12-11;35;"";11;0;60572,37;218;277,85;0
7466;Clarice;Barros;22;clarice.barros@yahoo.com.br;Sim;Não;2020-09-26;2022-12-20;27;"";2;0;24103,73;137;175,94;0
7467;Miguel;Pereira;41;miguel.pereira@terra.com.br;Sim;Não;2019-02-05;2022-12-22;47;"";0;0;89340,38;298;299,80;0
7468;Emilly;Ribeiro;63;emilly.ribeiro@gmail.com;Sim;Não;2019-06-12;2022-12-21;42;"";1;0;80426,61;281;286,22;0
7469;Yasmin;Oliveira;56;yasmin.oliveira@gmail.com;Sim;Sim;2019-01-22;2022-03-25;38;"";272;9;72336,22;237;305,22;84
7470;Sofia;Luz;38;sofia.luz@terra.com.br;Sim;Não;2020-09-25;2022-12-20;27;"";2;0;43398,95;150;289,33;0
7471;Vicente;Barbosa;30;vicente.barbosa@gmail.com;Sim;Não;2021-04-02;2022-12-17;20;"";5;0;32824,42;114;287,93;0
7472;Srta.;Maria;57;srta..maria@uol.com.br;Sim;Não;2018-04-02;2022-06-25;51;"";180;6;92385,36;323;286,02;0
7473;Daniel;Cunha;39;daniel.cunha@hotmail.com;Sim;Não;2020-11-07;2022-08-04;21;"";140;4;42016,95;146;287,79;0
7474;Carolina;Fogaça;54;carolina.fogaça@gmail.com;Sim;Não;2018-10-25;2022-12-21;50;"";1;0;93496,68;331;282,47;0
7476;Júlia;Conceição;53;júlia.conceição@gmail.com;Sim;Não;2018-11-08;2021-11-16;36;"";401;13;59849,33;216;277,08;0
7477;Ana;Laura;23;ana.laura@terra.com.br;Sim;Sim;2018-03-23;2022-03-10;48;"";287;9;42436,08;256;165,77;55
7478;Caio;Mata;60;caio.mata@hotmail.com;Sim;Não;2022-03-18;2022-12-13;9;"";9;0;16535,71;60;275,60;0
7479;Clarice;Lopes;38;clarice.lopes@gmail.com;Sim;Não;2020-01-21;2022-12-21;35;"";1;0;67669,63;227;298,10;0
7480;Isaac;Paz;18;isaac.paz@terra.com.br;Sim;Sim;2020-10-09;2022-12-20;26;"";2;0;4347,28;83;52,38;90
7481;Srta.;Mariana;71;srta..mariana@hotmail.com;Sim;Não;2018-10-11;2022-12-09;50;"";13;0;86206,43;282;305,70;0
7482;Murilo;Rocha;41;murilo.rocha@gmail.com;Sim;Não;2020-10-26;2022-12-16;26;"";6;0;45342,94;160;283,39;0
7483;Stephany;Monteiro;22;stephany.monteiro@hotmail.com;Sim;Não;2021-06-02;2022-12-03;18;"";19;0;13744,43;79;173,98;0
7484;Enzo;Fogaça;56;enzo.fogaça@uol.com.br;Sim;Não;2022-11-26;2022-12-16;0;"";6;0;2533,63;5;506,73;0
7485;Luiz;Gustavo;49;luiz.gustavo@hotmail.com;Sim;Não;2018-12-04;2021-11-11;35;"";406;13;63619,15;222;286,57;0
7486;Srta.;Sophia;51;srta..sophia@uol.com.br;Sim;Não;2020-04-01;2022-08-15;28;"";129;4;46393,48;159;291,78;0
7487;Francisco;Pinto;41;francisco.pinto@gmail.com;Não;Não;2021-05-25;2022-03-24;10;2022-12-11;262;8;16754,24;58;288,87;0
7488;Pedro;Miguel;40;pedro.miguel@uol.com.br;Sim;Não;2022-07-23;2022-12-21;5;"";1;0;10965,34;39;281,16;0
7489;Ryan;Barbosa;37;ryan.barbosa@hotmail.com;Sim;Não;2018-04-01;2022-12-02;56;"";20;0;107597,62;364;295,60;0
7490;Bruno;Farias;24;bruno.farias@gmail.com;Sim;Sim;2018-10-26;2022-12-22;50;"";0;0;34531,85;204;169,27;71
7491;Juan;Ferreira;37;juan.ferreira@uol.com.br;Sim;Não;2021-07-18;2022-12-15;17;"";7;0;32424,69;109;297,47;0
7492;Davi;Luiz;56;davi.luiz@yahoo.com.br;Sim;Não;2018-04-27;2022-06-25;50;"";180;6;95552,89;331;288,68;0
7493;Daniel;Cardoso;59;daniel.cardoso@yahoo.com.br;Sim;Não;2020-07-16;2022-12-14;29;"";8;0;49779,85;179;278,10;0
7494;Carolina;Ferreira;52;carolina.ferreira@hotmail.com;Sim;Não;2018-02-15;2022-12-19;58;"";3;0;102503,31;372;275,55;0
7495;Vicente;Moura;53;vicente.moura@yahoo.com.br;Sim;Não;2022-03-26;2022-12-14;8;"";8;0;16107,38;61;264,06;0
7496;Ana;Azevedo;71;ana.azevedo@yahoo.com.br;Sim;Não;2022-07-05;2022-12-07;5;"";15;0;9246,34;35;264,18;0
7497;Lorena;Azevedo;57;lorena.azevedo@gmail.com;Sim;Não;2020-10-02;2022-12-22;27;"";0;0;49343,17;174;283,58;0
7498;Brenda;Vieira;67;brenda.vieira@uol.com.br;Sim;Não;2018-05-21;2022-12-20;55;"";2;0;98919,86;361;274,02;0
7499;Ana;Sophia;48;ana.sophia@yahoo.com.br;Sim;Não;2018-12-26;2022-11-19;47;"";33;1;73680,03;272;270,88;0
7500;Ana;Julia;46;ana.julia@hotmail.com;Sim;Não;2021-10-09;2022-12-14;14;"";8;0;22832,21;80;285,40;0
7501;Leandro;Moura;48;leandro.moura@hotmail.com;Sim;Não;2021-01-09;2022-01-06;12;"";350;11;20318,77;64;317,48;0
7502;Arthur;Silveira;65;arthur.silveira@terra.com.br;Sim;Não;2022-03-08;2022-12-21;9;"";1;0;21289,69;69;308,55;0
7503;Samuel;Pires;38;samuel.pires@gmail.com;Sim;Não;2021-12-11;2022-12-22;12;"";0;0;21947,31;78;281,38;0
7504;Heitor;Moura;59;heitor.moura@uol.com.br;Sim;Não;2018-11-22;2022-12-12;49;"";10;0;95510,63;328;291,19;0
7506;Ana;Beatriz;20;ana.beatriz@yahoo.com.br;Sim;Sim;2021-06-24;2022-11-28;17;"";24;0;17734,80;104;170,53;43
7507;Breno;Moreira;50;breno.moreira@uol.com.br;Sim;Não;2019-09-12;2022-12-18;39;"";4;0;66602,80;236;282,22;0
7508;Helena;Souza;75;helena.souza@gmail.com;Sim;Não;2018-03-24;2022-12-22;57;"";0;0;96803,76;342;283,05;0
7509;Felipe;Rocha;25;felipe.rocha@yahoo.com.br;Sim;Não;2020-09-22;2022-12-20;27;"";2;0;24593,44;146;168,45;0
7510;Juliana;Ferreira;36;juliana.ferreira@uol.com.br;Sim;Não;2021-09-04;2022-12-22;15;"";0;0;29718,00;97;306,37;0
7511;Emanuella;Santos;28;emanuella.santos@gmail.com;Não;Não;2020-11-19;2022-03-15;16;2022-09-21;190;6;13715,79;83;165,25;0
7512;Catarina;Lopes;33;catarina.lopes@terra.com.br;Sim;Não;2021-06-07;2022-12-05;18;"";17;0;30616,50;107;286,14;0
7513;Thales;Fogaça;50;thales.fogaça@hotmail.com;Sim;Não;2019-07-13;2022-12-16;41;"";6;0;70078,22;253;276,99;0
7514;Thiago;Araújo;53;thiago.araújo@hotmail.com;Não;Não;2019-05-11;2022-01-13;32;2022-11-24;315;10;58051,67;205;283,18;0
7515;Lucas;Gabriel;54;lucas.gabriel@hotmail.com;Sim;Não;2021-05-14;2022-12-21;19;"";1;0;34584,63;130;266,04;0
7516;Maria;Luiza;26;maria.luiza@hotmail.com;Sim;Não;2020-05-29;2022-12-22;31;"";0;0;22818,41;134;170,29;0
7517;Mariane;Barbosa;29;mariane.barbosa@terra.com.br;Sim;Não;2021-06-27;2022-12-16;17;"";6;0;19650,29;111;177,03;0
7518;Bernardo;Souza;22;bernardo.souza@yahoo.com.br;Sim;Sim;2019-10-08;2022-12-20;38;"";2;0;31300,68;184;170,11;44
7520;Marcos;Vinicius;31;marcos.vinicius@yahoo.com.br;Sim;Não;2021-09-08;2022-12-16;15;"";6;0;35029,54;111;315,58;0
7521;Samuel;Freitas;54;samuel.freitas@gmail.com;Sim;Não;2020-07-06;2022-12-22;29;"";0;0;41511,84;159;261,08;0
7522;Joaquim;Costa;75;joaquim.costa@hotmail.com;Sim;Não;2018-07-21;2022-12-03;53;"";19;0;93827,66;325;288,70;0
7523;Alexandre;Moura;18;alexandre.moura@terra.com.br;Sim;Sim;2021-12-16;2022-12-06;11;"";16;0;1470,08;31;47,42;28
7524;Francisco;Moraes;43;francisco.moraes@hotmail.com;Sim;Não;2018-01-30;2022-12-17;59;"";5;0;102433,20;355;288,54;0
7525;Laís;Nunes;50;laís.nunes@uol.com.br;Sim;Não;2018-08-08;2022-12-20;53;"";2;0;99183,42;345;287,49;0
7526;Sophie;Ribeiro;68;sophie.ribeiro@uol.com.br;Não;Não;2021-03-21;2022-02-23;11;2022-12-19;299;9;16474,08;62;265,71;0
7527;Thiago;Rosa;75;thiago.rosa@hotmail.com;Sim;Não;2022-07-14;2022-12-19;5;"";3;0;8709,02;39;223,31;0
7528;Manuela;Novaes;53;manuela.novaes@yahoo.com.br;Sim;Não;2021-05-04;2022-12-20;19;"";2;0;39627,45;132;300,21;0
7529;Isadora;Peixoto;33;isadora.peixoto@gmail.com;Sim;Não;2021-07-03;2022-12-21;17;"";1;0;36796,09;119;309,21;0
7530;Catarina;Almeida;54;catarina.almeida@terra.com.br;Sim;Não;2018-07-21;2022-08-22;49;"";122;4;91449,60;328;278,81;0
7531;Bruno;Viana;37;bruno.viana@uol.com.br;Sim;Não;2020-02-13;2022-01-31;23;"";325;10;42899,70;146;293,83;0
7532;Cecília;Porto;21;cecília.porto@yahoo.com.br;Sim;Sim;2019-07-23;2022-12-15;41;"";7;0;31308,85;201;155,77;69
7533;Srta.;Alexia;60;srta..alexia@hotmail.com;Sim;Não;2022-09-03;2022-12-09;3;"";13;0;6794,26;24;283,09;0
7534;Luiz;Gustavo;23;luiz.gustavo@terra.com.br;Sim;Sim;2019-01-24;2022-12-06;47;"";16;0;38641,60;223;173,28;47
7535;Davi;Luiz;72;davi.luiz@gmail.com;Sim;Não;2020-05-21;2022-12-11;31;"";11;0;50349,91;177;284,46;0
7537;Isadora;Rocha;54;isadora.rocha@gmail.com;Sim;Não;2022-06-20;2022-12-22;6;"";0;0;12959,47;45;287,99;0
7538;Giovanna;Correia;61;giovanna.correia@uol.com.br;Sim;Não;2022-01-11;2022-12-22;11;"";0;0;15591,55;55;283,48;0
7539;Emilly;Viana;36;emilly.viana@hotmail.com;Sim;Não;2022-10-11;2022-12-13;2;"";9;0;4932,12;19;259,59;0
7540;Alice;Barbosa;62;alice.barbosa@terra.com.br;Sim;Não;2020-03-21;2022-12-19;33;"";3;0;63430,50;218;290,97;0
7541;Bernardo;Peixoto;72;bernardo.peixoto@uol.com.br;Sim;Não;2020-10-07;2021-11-26;13;"";391;13;26198,00;94;278,70;0
7542;Ana;Julia;55;ana.julia@terra.com.br;Sim;Não;2020-09-11;2022-12-09;27;"";13;0;43621,91;154;283,26;0
7543;Leandro;Correia;63;leandro.correia@gmail.com;Sim;Não;2018-08-25;2022-12-21;52;"";1;0;87951,45;304;289,31;0
7544;Clarice;Moura;46;clarice.moura@hotmail.com;Sim;Não;2022-04-03;2022-12-21;8;"";1;0;17102,94;62;275,85;0
7546;Alexandre;Costa;74;alexandre.costa@terra.com.br;Sim;Não;2021-12-16;2022-12-18;12;"";4;0;25015,69;90;277,95;0
7547;Gabriela;Almeida;69;gabriela.almeida@hotmail.com;Sim;Não;2019-08-20;2022-12-13;40;"";9;0;66980,54;247;271,18;0
7548;Caio;Vieira;38;caio.vieira@uol.com.br;Não;Não;2020-07-02;2022-02-27;20;2022-08-28;182;6;32290,74;111;290,91;0
7549;Lívia;Viana;28;lívia.viana@yahoo.com.br;Sim;Não;2018-10-15;2022-06-07;44;"";198;6;31433,64;207;151,85;0
7550;Anthony;Vieira;50;anthony.vieira@hotmail.com;Sim;Não;2021-07-24;2022-03-05;7;"";292;9;13855,06;43;322,21;0
7551;Yuri;Ferreira;63;yuri.ferreira@terra.com.br;Sim;Não;2019-03-29;2022-12-10;45;"";12;0;82161,88;288;285,28;0
7552;Marcela;Sales;58;marcela.sales@yahoo.com.br;Sim;Não;2021-03-20;2022-12-21;21;"";1;0;43888,68;144;304,78;0
7554;Carolina;Martins;21;carolina.martins@yahoo.com.br;Sim;Sim;2018-03-24;2022-12-21;57;"";1;0;43527,72;261;166,77;71
7555;Pedro;Fernandes;54;pedro.fernandes@terra.com.br;Sim;Não;2021-03-30;2022-12-16;20;"";6;0;42939,29;144;298,19;0
7557;Cauã;Lopes;45;cauã.lopes@hotmail.com;Sim;Não;2021-05-13;2022-12-22;19;"";0;0;32248,81;112;287,94;0
7558;Sarah;Pires;47;sarah.pires@gmail.com;Sim;Não;2020-10-23;2022-12-19;26;"";3;0;49090,70;164;299,33;0
7559;Ana;Luiza;36;ana.luiza@terra.com.br;Sim;Não;2020-12-14;2022-12-13;24;"";9;0;39924,41;146;273,45;0
7560;Cauê;Santos;37;cauê.santos@terra.com.br;Sim;Não;2019-11-24;2022-12-22;37;"";0;0;61537,54;196;313,97;0
7561;Vicente;Nascimento;24;vicente.nascimento@gmail.com;Sim;Não;2021-04-22;2022-12-21;20;"";1;0;20677,74;126;164,11;0
7562;Enzo;Gabriel;53;enzo.gabriel@hotmail.com;Sim;Não;2018-01-20;2022-07-19;54;"";156;5;99975,51;329;303,88;0
7563;Ana;Almeida;37;ana.almeida@terra.com.br;Sim;Não;2021-05-19;2022-12-20;19;"";2;0;30685,87;109;281,52;0
7564;Ana;Beatriz;55;ana.beatriz@yahoo.com.br;Sim;Não;2021-01-13;2022-04-27;15;"";239;7;19502,11;76;256,61;0
7565;Juan;Rodrigues;42;juan.rodrigues@gmail.com;Sim;Não;2019-01-21;2022-12-18;47;"";4;0;89704,49;307;292,20;0
7566;Davi;Lucca;55;davi.lucca@gmail.com;Sim;Não;2018-10-20;2022-12-19;50;"";3;0;95966,92;345;278,16;0
7567;Luiz;Henrique;23;luiz.henrique@gmail.com;Sim;Sim;2020-09-08;2022-10-08;25;"";75;2;19831,53;126;157,39;15
7568;Helena;Moura;54;helena.moura@gmail.com;Sim;Não;2018-07-18;2022-12-20;53;"";2;0;91045,23;318;286,31;0
7569;Luiza;Cardoso;63;luiza.cardoso@uol.com.br;Sim;Não;2022-10-12;2022-12-21;2;"";1;0;5486,87;18;304,83;0
7570;Maria;Julia;68;maria.julia@yahoo.com.br;Sim;Sim;2020-07-02;2022-12-22;30;"";0;0;51660,14;179;288,60;83
7571;Joaquim;Lopes;47;joaquim.lopes@gmail.com;Sim;Não;2020-09-04;2022-12-16;27;"";6;0;53898,89;192;280,72;0
7572;Bryan;Cardoso;74;bryan.cardoso@terra.com.br;Sim;Não;2020-07-20;2022-12-22;29;"";0;0;46132,58;173;266,66;0
7573;Juliana;Nogueira;40;juliana.nogueira@yahoo.com.br;Sim;Não;2018-04-06;2022-12-06;56;"";16;0;93177,68;334;278,98;0
7574;Eduardo;Ribeiro;32;eduardo.ribeiro@uol.com.br;Sim;Não;2021-04-24;2022-06-04;13;"";201;6;24168,98;82;294,74;0
7575;Mirella;Pires;46;mirella.pires@yahoo.com.br;Sim;Não;2019-10-17;2022-12-18;38;"";4;0;75272,28;249;302,30;0
7576;Samuel;Ribeiro;48;samuel.ribeiro@uol.com.br;Sim;Não;2022-03-05;2022-12-18;9;"";4;0;12675,39;46;275,55;0
7577;Marcela;Peixoto;68;marcela.peixoto@hotmail.com;Sim;Não;2020-04-24;2022-12-18;32;"";4;0;64769,87;218;297,11;0
7578;Pietro;Mendes;53;pietro.mendes@gmail.com;Sim;Não;2021-05-16;2022-06-01;12;"";204;6;25563,50;92;277,86;0
7579;Lavínia;Moraes;24;lavínia.moraes@gmail.com;Sim;Sim;2019-09-03;2022-09-02;36;"";111;3;28279,17;175;161,60;32
7580;Thales;Paz;60;thales.paz@yahoo.com.br;Sim;Não;2020-12-29;2022-12-18;23;"";4;0;44090,41;165;267,21;0
7582;Letícia;Vieira;61;letícia.vieira@yahoo.com.br;Sim;Não;2020-11-10;2022-12-12;25;"";10;0;47698,74;170;280,58;0
7583;Maria;Vitória;60;maria.vitória@gmail.com;Sim;Não;2019-03-28;2022-12-22;45;"";0;0;74852,86;264;283,53;0
7584;Lucca;Duarte;69;lucca.duarte@yahoo.com.br;Sim;Não;2019-01-25;2022-12-18;47;"";4;0;92228,77;316;291,86;0
7585;Arthur;Lima;21;arthur.lima@uol.com.br;Sim;Não;2021-01-03;2022-12-19;23;"";3;0;19501,37;128;152,35;0
7586;Lucas;Gabriel;71;lucas.gabriel@yahoo.com.br;Sim;Não;2022-06-07;2022-12-20;6;"";2;0;12080,56;43;280,94;0
7587;Emanuel;Carvalho;22;emanuel.carvalho@terra.com.br;Sim;Não;2018-09-19;2022-12-10;51;"";12;0;46039,67;266;173,08;0
7588;Juan;Cruz;50;juan.cruz@yahoo.com.br;Sim;Não;2019-05-09;2022-08-22;40;"";122;4;77973,83;276;282,51;0
7589;Ian;Almeida;39;ian.almeida@uol.com.br;Sim;Não;2020-04-07;2022-12-18;32;"";4;0;58163,03;201;289,37;0
7590;Letícia;Freitas;29;letícia.freitas@terra.com.br;Sim;Não;2021-08-10;2022-05-07;9;"";229;7;4696,52;29;161,95;0
7591;Stella;Ferreira;39;stella.ferreira@uol.com.br;Não;Não;2021-03-07;2021-10-05;7;2022-09-08;338;11;12740,77;44;289,56;0
7592;Nina;Duarte;44;nina.duarte@gmail.com;Sim;Não;2018-08-09;2022-12-17;53;"";5;0;83440,31;301;277,21;0
7593;João;Pedro;67;joão.pedro@hotmail.com;Sim;Não;2021-08-12;2022-12-21;16;"";1;0;29751,08;110;270,46;0
7594;Murilo;Silva;44;murilo.silva@terra.com.br;Sim;Não;2019-08-15;2022-10-07;38;"";76;2;76511,94;265;288,72;0
7595;Evelyn;Cavalcanti;38;evelyn.cavalcanti@hotmail.com;Sim;Não;2021-07-19;2021-11-26;4;"";391;13;5684,08;21;270,67;0
7596;Camila;Cunha;46;camila.cunha@terra.com.br;Sim;Não;2022-08-15;2022-12-22;4;"";0;0;6470,44;22;294,11;0
7597;Cauã;Moreira;51;cauã.moreira@gmail.com;Sim;Não;2020-05-04;2022-12-18;31;"";4;0;56174,40;198;283,71;0
7598;Luna;Gonçalves;40;luna.gonçalves@gmail.com;Sim;Não;2019-04-09;2022-01-22;33;"";334;11;64259,10;227;283,08;0
7599;Ana;Vitória;54;ana.vitória@gmail.com;Sim;Não;2018-03-20;2022-12-17;57;"";5;0;94154,32;342;275,31;0
7600;Srta.;Camila;65;srta..camila@uol.com.br;Sim;Não;2020-02-28;2022-12-16;34;"";6;0;51545,05;191;269,87;0
7601;Pietra;Moreira;20;pietra.moreira@uol.com.br;Sim;Não;2021-09-21;2022-05-05;7;"";231;7;7077,49;42;168,51;0
7602;Renan;Almeida;33;renan.almeida@hotmail.com;Sim;Não;2020-11-06;2022-12-08;25;"";14;0;45730,29;148;308,99;0
7603;João;Vitor;53;joão.vitor@terra.com.br;Sim;Não;2022-09-05;2022-12-22;3;"";0;0;9322,19;32;291,32;0
7604;Davi;Ribeiro;53;davi.ribeiro@terra.com.br;Sim;Não;2021-11-20;2022-12-17;13;"";5;0;22487,18;86;261,48;0
7605;Vitor;Gabriel;53;vitor.gabriel@terra.com.br;Sim;Não;2019-02-17;2022-05-17;39;"";219;7;69581,60;240;289,92;0
7606;Isabelly;Nunes;67;isabelly.nunes@terra.com.br;Sim;Não;2019-06-20;2022-12-15;42;"";7;0;78729,44;258;305,15;0
7607;Eduardo;Carvalho;48;eduardo.carvalho@gmail.com;Sim;Não;2021-01-29;2022-12-22;23;"";0;0;39175,58;135;290,19;0
7608;Enrico;Dias;31;enrico.dias@gmail.com;Sim;Não;2021-05-05;2022-12-19;19;"";3;0;28761,00;90;319,57;0
7609;João;Vitor;40;joão.vitor@uol.com.br;Sim;Não;2022-10-16;2022-12-11;1;"";11;0;4307,57;14;307,68;0
7610;Luiz;Felipe;37;luiz.felipe@uol.com.br;Sim;Não;2022-09-20;2022-12-21;3;"";1;0;3097,77;15;206,52;0
7611;Enzo;Gabriel;69;enzo.gabriel@terra.com.br;Sim;Não;2019-05-06;2022-12-22;44;"";0;0;80223,03;290;276,63;0
7612;Maria;Luiza;50;maria.luiza@yahoo.com.br;Sim;Não;2019-10-14;2022-12-18;38;"";4;0;72986,95;255;286,22;0
7613;Milena;Martins;22;milena.martins@terra.com.br;Sim;Não;2020-07-23;2022-09-12;26;"";101;3;22385,62;133;168,31;0
7614;Ryan;Freitas;62;ryan.freitas@uol.com.br;Sim;Não;2020-07-15;2022-12-15;29;"";7;0;48257,44;166;290,71;0
7615;Lara;Nogueira;30;lara.nogueira@yahoo.com.br;Sim;Não;2020-10-21;2022-12-07;25;"";15;0;41025,25;144;284,90;0
7616;Sophia;Lopes;41;sophia.lopes@gmail.com;Sim;Não;2018-08-02;2022-12-20;53;"";2;0;87982,46;323;272,39;0
7617;João;Felipe;36;joão.felipe@uol.com.br;Sim;Não;2019-12-28;2022-12-19;36;"";3;0;61536,87;209;294,43;0
7618;Augusto;Campos;41;augusto.campos@terra.com.br;Sim;Não;2021-06-15;2022-12-22;18;"";0;0;27644,73;108;255,97;0
7619;Alana;Carvalho;45;alana.carvalho@hotmail.com;Sim;Não;2019-11-08;2022-12-12;37;"";10;0;70600,43;247;285,83;0
7620;Maria;Sophia;72;maria.sophia@hotmail.com;Sim;Não;2022-03-14;2022-07-10;3;"";165;5;7355,60;22;334,35;0
7621;Ana;Júlia;65;ana.júlia@uol.com.br;Sim;Não;2020-02-02;2022-12-08;34;"";14;0;52991,75;201;263,64;0
7622;Davi;Lucca;21;davi.lucca@gmail.com;Não;Não;2018-01-27;2021-11-23;46;2022-09-02;283;9;41672,74;231;180,40;0
7623;Emanuelly;Pereira;23;emanuelly.pereira@gmail.com;Sim;Não;2022-09-16;2022-12-22;3;"";0;0;2095,60;12;174,63;0
7624;Mirella;Oliveira;58;mirella.oliveira@yahoo.com.br;Sim;Não;2018-09-22;2022-12-22;51;"";0;0;81247,60;283;287,09;0
7625;Luiz;Fernando;75;luiz.fernando@hotmail.com;Sim;Não;2019-08-12;2022-12-20;40;"";2;0;71332,71;255;279,74;0
7626;Marcos;Vinicius;31;marcos.vinicius@terra.com.br;Sim;Não;2021-04-27;2022-12-17;19;"";5;0;29020,81;104;279,05;0
7627;Alexia;Silva;69;alexia.silva@uol.com.br;Sim;Não;2018-05-10;2022-12-21;56;"";1;0;107406,83;368;291,87;0
7628;Lara;Mata;37;lara.mata@terra.com.br;Sim;Não;2021-12-02;2022-12-22;12;"";0;0;19320,24;69;280,00;0
7629;Ana;Sophia;59;ana.sophia@hotmail.com;Sim;Não;2022-07-03;2022-12-13;5;"";9;0;11810,48;40;295,26;0
7630;Maria;Alice;57;maria.alice@terra.com.br;Sim;Não;2018-07-04;2022-12-22;54;"";0;0;104969,59;360;291,58;0
7631;Pedro;Henrique;58;pedro.henrique@hotmail.com;Sim;Não;2019-01-24;2022-12-20;47;"";2;0;87000,79;303;287,13;0
7632;Srta.;Lorena;29;srta..lorena@hotmail.com;Sim;Não;2021-04-02;2022-12-21;20;"";1;0;17404,24;91;191,26;0
7633;Gabriela;Jesus;60;gabriela.jesus@uol.com.br;Não;Não;2021-03-24;2021-12-15;8;2022-08-16;244;8;17022,18;51;333,77;0
7634;Julia;Rosa;73;julia.rosa@gmail.com;Sim;Não;2018-10-04;2022-02-16;41;"";309;10;67572,69;234;288,77;0
7635;Manuela;Souza;53;manuela.souza@terra.com.br;Sim;Não;2020-03-06;2022-12-15;33;"";7;0;63279,10;225;281,24;0
7636;Thomas;Cruz;34;thomas.cruz@yahoo.com.br;Sim;Não;2022-04-14;2022-12-22;8;"";0;0;13109,97;50;262,20;0
7637;Natália;Mata;56;natália.mata@gmail.com;Não;Não;2020-03-09;2022-02-12;23;2022-09-08;208;6;43508,23;149;292,00;0
7638;Marina;Souza;61;marina.souza@uol.com.br;Sim;Não;2018-04-08;2022-12-22;57;"";0;0;93947,32;322;291,76;0
7639;Noah;Moraes;55;noah.moraes@yahoo.com.br;Sim;Não;2020-08-28;2022-12-18;28;"";4;0;41812,83;143;292,40;0
7640;Ana;Vitória;32;ana.vitória@uol.com.br;Sim;Não;2019-12-26;2022-03-10;26;"";287;9;45335,95;154;294,39;0
7641;Mariane;Neves;47;mariane.neves@yahoo.com.br;Sim;Não;2022-11-26;2022-12-16;0;"";6;0;2598,78;8;324,85;0
7642;João;Lucas;47;joão.lucas@gmail.com;Sim;Não;2021-12-04;2022-12-20;12;"";2;0;24360,92;92;264,79;0
7643;Olivia;Monteiro;33;olivia.monteiro@terra.com.br;Sim;Não;2021-09-22;2022-12-19;15;"";3;0;23950,44;84;285,12;0
7644;Julia;Jesus;38;julia.jesus@terra.com.br;Sim;Não;2020-06-25;2022-10-12;27;"";71;2;47904,30;167;286,85;0
7645;Heloísa;Campos;73;heloísa.campos@hotmail.com;Sim;Não;2019-06-19;2022-12-21;42;"";1;0;77220,62;273;282,86;0
7646;Camila;Caldeira;71;camila.caldeira@uol.com.br;Sim;Não;2019-08-11;2022-05-21;33;"";215;7;59505,61;206;288,86;0
7647;Luiz;Fernando;23;luiz.fernando@hotmail.com;Sim;Sim;2021-01-20;2022-12-21;23;"";1;0;18745,55;112;167,37;63
7648;João;Miguel;57;joão.miguel@terra.com.br;Sim;Não;2021-05-15;2022-03-19;10;"";278;9;19370,45;71;272,82;0
7650;Maria;Eduarda;20;maria.eduarda@gmail.com;Sim;Sim;2022-10-14;2022-12-21;2;"";1;0;3656,13;19;192,43;49
7651;Marina;Mendes;48;marina.mendes@gmail.com;Sim;Não;2020-07-25;2022-12-20;29;"";2;0;47062,33;164;286,97;0
7652;Sophie;Paz;62;sophie.paz@hotmail.com;Sim;Não;2020-01-21;2022-12-20;35;"";2;0;59324,49;219;270,89;0
7653;Leandro;Correia;58;leandro.correia@yahoo.com.br;Sim;Não;2022-10-14;2022-12-17;2;"";5;0;3564,67;12;297,06;0
7654;Francisco;Freitas;73;francisco.freitas@gmail.com;Sim;Sim;2020-04-21;2022-12-20;32;"";2;0;59546,20;199;299,23;22
7655;Luiz;Otávio;74;luiz.otávio@gmail.com;Sim;Não;2020-09-23;2021-12-11;14;"";376;12;28371,36;100;283,71;0
7656;Stephany;Melo;75;stephany.melo@yahoo.com.br;Não;Não;2019-06-09;2022-05-27;36;2022-12-05;192;6;73051,12;241;303,12;0
7657;Helena;Cavalcanti;57;helena.cavalcanti@yahoo.com.br;Sim;Não;2018-08-14;2022-12-22;53;"";0;0;98469,73;333;295,70;0
